縣市,城市編號,城市名,預報時間,氣溫,體感溫,風速,風向,氣壓,濕度,露點溫度,雲量,時雨量,預報信心,藍天指數,喝水指數,能見度,濃霧
高雄市,269,苓雅區,2017012413,24.3,27.7,3.6,330,1023,57,15.3,49,0,85,4,6,15,1
高雄市,269,苓雅區,2017012414,24,26.8,4.3,326,1023,62,16.3,55,0,90,3,6,14,1
高雄市,269,苓雅區,2017012415,23.9,26,4.4,329,1023,63,16.5,60,0,95,3,5,14,1
高雄市,269,苓雅區,2017012416,23.4,24.6,4.3,339,1023,65,16.5,75,0,90,1,5,13,1
高雄市,269,苓雅區,2017012417,22.3,21.7,3.9,350,1023,68,16.1,71,0,90,2,4,13,1
高雄市,269,苓雅區,2017012418,20.5,18.1,2.4,166,1023,75,15.9,73,0,90,2,2,12,1
高雄市,269,苓雅區,2017012419,19.3,16.9,2.6,164,1024,80,15.6,81,0,90,1,2,11,1
高雄市,269,苓雅區,2017012420,18.2,14.7,2.9,349,1024,84,15.4,46,0,90,5,2,12,1
高雄市,269,苓雅區,2017012421,17.5,14.1,2.5,162,1025,86,15.1,42,0,95,5,1,12,1
高雄市,269,苓雅區,2017012422,17,13,3.3,240,1025,87,14.8,34,0,85,5,1,12,1
高雄市,269,苓雅區,2017012423,16.9,12.6,4,317,1025,86,14.6,31,0,90,5,1,12,1
高雄市,270,茂林區,2017012300,14.5,13.6,0.5,194,1024,87,12.3,64,0,95,3,1,11,1
高雄市,270,茂林區,2017012301,14.8,13.8,0.6,124,1023,86,12.5,63,0,90,2,1,11,1
高雄市,270,茂林區,2017012302,15,13.4,1,95,1023,84,12.3,58,0,90,2,1,11,1
高雄市,270,茂林區,2017012303,15.1,13.4,1,53,1023,86,12.7,57,0,90,3,1,11,1
高雄市,270,茂林區,2017012304,15.3,13.3,1.2,29,1023,87,13,54,0,95,3,1,11,1
高雄市,270,茂林區,2017012305,15.6,13.9,0.9,307,1023,88,13.5,57,0,95,3,1,11,1
高雄市,270,茂林區,2017012306,15.7,14.9,0.3,225,1023,79,12,56,0,95,3,2,12,1
高雄市,270,茂林區,2017012307,15.6,15.1,1,215,1024,81,12.3,61,0,95,2,2,11,1
高雄市,270,茂林區,2017012308,15.5,16.2,1.7,218,1024,83,12.6,64,0,95,2,2,11,1
高雄市,270,茂林區,2017012309,16.4,18.6,1.9,229,1024,80,13,63,0,95,2,3,11,1
高雄市,270,茂林區,2017012310,16.6,17.6,2.7,222,1025,83,13.5,66,0,95,1,3,11,1
高雄市,270,茂林區,2017012311,16.8,17.8,2.9,222,1025,84,13.9,73,0,95,1,3,11,1
高雄市,270,茂林區,2017012312,17.7,19.7,2.1,235,1024,79,14,72,0.3,95,1,4,11,1
高雄市,270,茂林區,2017012313,17.3,19.3,2.1,239,1024,81,14,75,0.2,95,0,3,11,1
高雄市,270,茂林區,2017012314,17.8,20,2.1,240,1024,80,14.3,84,0,90,0,4,10,1
高雄市,270,茂林區,2017012315,18.2,20.5,2.4,239,1024,80,14.7,89,0,90,0,4,10,1
高雄市,270,茂林區,2017012316,17.5,18,2.3,227,1024,85,14.8,92,0,95,0,3,10,1
高雄市,270,茂林區,2017012317,17.1,17.5,1.4,247,1024,86,14.7,93,0,95,0,2,9,1
高雄市,270,茂林區,2017012318,16.4,15.3,1.3,274,1024,91,14.8,96,0,95,0,1,9,1
高雄市,270,茂林區,2017012319,15.9,14.8,0.9,275,1024,92,14.6,82,0,90,2,1,10,1
高雄市,270,茂林區,2017012320,15.7,14.6,0.9,307,1024,91,14.3,80,0,85,1,1,10,1
高雄市,270,茂林區,2017012321,15.6,14.4,0.8,284,1024,91,14,70,0,85,3,1,10,1
高雄市,270,茂林區,2017012322,15.4,14,0.8,298,1024,92,14,65,0,85,3,1,10,1
高雄市,270,茂林區,2017012323,15.2,13.4,1.1,297,1024,91,13.6,60,0,85,4,1,11,1
高雄市,270,茂林區,2017012400,15,13,1.2,347,1024,92,13.7,59,0,90,4,1,11,1
高雄市,270,茂林區,2017012401,14.8,12.5,1.6,48,1024,92,13.5,59,0,90,4,1,11,1
高雄市,270,茂林區,2017012402,14.8,12.4,1.5,352,1024,91,13.3,53,0,90,5,1,11,1
高雄市,270,茂林區,2017012403,14.6,12.4,1.4,348,1024,92,13.3,57,0,95,4,1,11,1
高雄市,270,茂林區,2017012404,14.6,12.5,1.3,213,1024,91,13.1,55,0,95,4,1,11,1
高雄市,270,茂林區,2017012405,14.5,12.3,1.5,51,1023,91,13,56,0,95,4,1,11,1
高雄市,270,茂林區,2017012406,14.6,12.7,1.2,271,1024,88,12.7,55,0,90,4,1,11,1
高雄市,270,茂林區,2017012407,14.9,14.3,1.5,13,1024,87,12.7,50,0,90,4,2,11,1
高雄市,270,茂林區,2017012408,16.9,18.8,1.4,337,1025,73,12.1,44,0,90,4,4,13,1
高雄市,270,茂林區,2017012409,18.2,21.2,1.9,299,1025,73,13.3,45,0,90,4,4,13,1
高雄市,270,茂林區,2017012410,19.5,23.1,2.2,283,1025,71,14,44,0,85,4,5,13,1
高雄市,270,茂林區,2017012411,20.3,24,2.8,290,1025,70,14.6,44,0,85,4,5,14,1
高雄市,270,茂林區,2017012412,20.8,24.9,3.2,286,1024,69,14.9,61,0,85,2,5,13,1
高雄市,270,茂林區,2017012413,21.1,25,3,287,1024,69,15.1,70,0,90,1,5,13,1
高雄市,270,茂林區,2017012414,21.1,24.4,3,292,1023,69,15,73,0,95,1,5,12,1
高雄市,270,茂林區,2017012415,20.7,23.1,2.5,298,1023,70,14.9,77,0,95,0,5,12,1
高雄市,270,茂林區,2017012416,20.1,21,2.1,287,1024,72,14.9,81,0,95,0,4,12,1
高雄市,270,茂林區,2017012417,19.1,18.7,2.4,310,1024,79,15.3,80,0,90,0,3,11,1
高雄市,270,茂林區,2017012418,18.2,16.5,1.8,338,1024,83,15.2,87,0,80,0,2,10,1
高雄市,270,茂林區,2017012419,17.6,15.9,1.2,167,1024,87,15.3,72,0,80,2,2,10,1
高雄市,270,茂林區,2017012420,17.4,15.8,0.5,58,1025,88,15.3,44,0,90,5,2,12,1
高雄市,270,茂林區,2017012421,17.1,15.6,0.3,112,1025,84,14.4,31,0,90,5,2,13,1
高雄市,270,茂林區,2017012422,17.1,15,0.5,85,1025,81,13.7,24,0,95,5,2,13,1
高雄市,270,茂林區,2017012423,16.8,14.3,0.6,93,1025,81,13.5,12,0,95,5,2,14,1
高雄市,271,茄萣區,2017012300,16.7,12.3,6.2,15,1024,74,12,66,0,85,2,1,12,1
高雄市,271,茄萣區,2017012301,16.2,12.3,5.1,14,1023,75,11.7,68,0,85,2,1,12,1
高雄市,271,茄萣區,2017012302,15.7,12.4,3.9,14,1023,78,11.9,70,0,85,3,1,11,1
高雄市,271,茄萣區,2017012303,15.7,12.2,3.4,25,1023,79,12,50,0,85,4,1,12,1
高雄市,271,茄萣區,2017012304,16,12.6,3.1,34,1023,76,11.7,45,0,90,4,1,13,1
高雄市,271,茄萣區,2017012305,16.7,13.1,3.7,342,1023,73,11.9,48,0,85,4,1,13,1
高雄市,271,茄萣區,2017012306,16.8,13.3,3.1,11,1023,73,11.9,39,0,90,4,2,13,1
高雄市,271,茄萣區,2017012307,16.8,15.3,2,56,1024,74,12,43,0,90,5,2,13,1
高雄市,271,茄萣區,2017012308,16.8,16.2,1.6,76,1024,75,12.3,43,0.2,95,4,3,13,1
高雄市,271,茄萣區,2017012309,17.5,20,0.7,29,1024,72,12.4,46,0,95,4,4,13,1
高雄市,271,茄萣區,2017012310,18.1,22.5,0.6,278,1024,71,12.7,47,0,95,4,5,13,1
高雄市,271,茄萣區,2017012311,18.3,21.4,2.2,288,1025,73,13.4,45,0.1,90,4,5,13,1
高雄市,271,茄萣區,2017012312,18.5,19.1,2.7,298,1024,71,13.2,42,0,90,4,4,13,1
高雄市,271,茄萣區,2017012313,18.5,21.3,2,311,1024,71,13.1,40,0.1,90,4,5,14,1
高雄市,271,茄萣區,2017012314,19.5,20.6,2.4,321,1023,67,13.2,40,0,85,4,4,14,1
高雄市,271,茄萣區,2017012315,20.2,21.1,2.2,315,1023,66,13.5,47,0,80,3,4,14,1
高雄市,271,茄萣區,2017012316,20.4,19.5,2.6,326,1023,67,14.1,53,0,85,3,3,14,1
高雄市,271,茄萣區,2017012317,20.4,18.9,2.7,30,1023,68,14.3,58,0,90,2,3,13,1
高雄市,271,茄萣區,2017012318,20.1,17.2,2.8,25,1023,72,14.8,62,0,95,2,2,12,1
高雄市,271,茄萣區,2017012319,19.6,16.1,3.4,14,1024,78,15.6,52,0,95,3,2,12,1
高雄市,271,茄萣區,2017012320,19.2,15.4,4.1,12,1024,81,15.8,53,0,85,3,2,12,1
高雄市,271,茄萣區,2017012321,18.8,15,4.2,16,1024,81,15.4,57,0,90,3,2,12,1
高雄市,271,茄萣區,2017012322,18.6,14.8,4.2,26,1024,80,15,56,0,85,3,2,12,1
高雄市,271,茄萣區,2017012323,18.3,14.4,4.1,14,1024,80,14.7,49,0,85,4,2,12,1
高雄市,271,茄萣區,2017012400,18,13.9,4.3,13,1024,80,14.5,45,0,95,4,1,12,1
高雄市,271,茄萣區,2017012401,18,14,4.2,6,1024,80,14.4,47,0,95,4,1,12,1
高雄市,271,茄萣區,2017012402,17.8,13.8,4.2,23,1024,80,14.2,46,0,95,4,1,12,1
高雄市,271,茄萣區,2017012403,17.8,13.9,4,15,1024,80,14.2,45,0,90,4,1,12,1
高雄市,271,茄萣區,2017012404,17.8,13.6,4.4,20,1023,80,14.2,41,0,90,4,1,13,1
高雄市,271,茄萣區,2017012405,17.8,13.7,4.2,13,1023,80,14.3,43,0,90,5,1,12,1
高雄市,271,茄萣區,2017012406,17.7,13.5,4.3,17,1024,80,14.2,40,0,90,5,1,13,1
高雄市,271,茄萣區,2017012407,17.8,14.5,4.3,14,1024,79,14.1,39,0,95,5,2,13,1
高雄市,271,茄萣區,2017012408,18.1,15.9,4.2,13,1025,77,14,32,0,95,5,2,13,1
高雄市,271,茄萣區,2017012409,18.7,19.5,4.1,30,1025,74,14,31,0,95,5,4,14,1
高雄市,271,茄萣區,2017012410,19.7,21,5,354,1025,70,14.1,31,0,90,5,4,14,1
高雄市,271,茄萣區,2017012411,20.5,20.8,5.3,349,1025,68,14.4,33,0,85,5,4,14,1
高雄市,271,茄萣區,2017012412,21,23,6.2,341,1024,70,15.3,32,0,90,5,5,14,1
高雄市,271,茄萣區,2017012413,21.6,23.4,6.8,341,1023,71,16.1,35,0,90,5,5,14,1
高雄市,271,茄萣區,2017012414,21.6,22.4,7.6,340,1023,70,15.9,29,0,95,5,5,14,1
高雄市,271,茄萣區,2017012415,21.4,21.5,7.3,344,1023,71,15.8,24,0,95,5,4,14,1
高雄市,271,茄萣區,2017012416,21.2,20,7.7,349,1023,71,15.8,27,0,95,5,4,14,1
高雄市,271,茄萣區,2017012417,20.7,18,7,353,1023,74,15.8,32,0,90,5,3,14,1
高雄市,271,茄萣區,2017012418,19.8,14.2,7.1,358,1024,78,15.9,32,0,90,5,1,13,1
高雄市,271,茄萣區,2017012419,19.1,13.6,7.1,2,1024,82,15.9,37,0,90,5,1,12,1
高雄市,271,茄萣區,2017012420,18.7,13.3,7.2,5,1025,82,15.6,43,0,90,5,1,12,1
高雄市,271,茄萣區,2017012421,18.5,12.8,7.3,4,1025,82,15.4,34,0,85,5,1,13,1
高雄市,271,茄萣區,2017012422,18.2,12.4,7.4,4,1025,85,15.6,31,0,90,5,1,13,1
高雄市,271,茄萣區,2017012423,18,12.2,7.4,6,1025,86,15.5,29,0,90,5,1,13,1
高雄市,272,路竹區,2017012300,15.3,12.2,3.4,137,1024,78,11.4,65,0,90,2,1,12,1
高雄市,272,路竹區,2017012301,15.2,12.7,2.7,21,1023,79,11.6,77,0,85,1,1,11,1
高雄市,272,路竹區,2017012302,14.8,12,2.7,18,1023,82,11.6,62,0,90,3,1,11,1
高雄市,272,路竹區,2017012303,14.7,12.1,2,10,1023,82,11.7,53,0.2,95,4,1,12,1
高雄市,272,路竹區,2017012304,14.8,12.3,1.9,245,1023,83,11.9,53,0,90,4,1,12,1
高雄市,272,路竹區,2017012305,15,12.4,1.9,137,1023,82,11.9,51,0,90,4,1,12,1
高雄市,272,路竹區,2017012306,15,12.7,1.4,20,1023,81,11.7,47,0,90,4,1,12,1
高雄市,272,路竹區,2017012307,15,14.5,1,99,1024,81,11.8,54,0.1,95,4,2,12,1
高雄市,272,路竹區,2017012308,15.8,15.9,0.8,33,1024,77,11.8,52,0,90,3,2,12,1
高雄市,272,路竹區,2017012309,16.8,17.4,0.6,160,1024,75,12.3,53,0,95,3,3,12,1
高雄市,272,路竹區,2017012310,18.2,23.4,0.6,198,1025,73,13.2,52,0.2,90,4,5,13,1
高雄市,272,路竹區,2017012311,19.7,23,1.8,269,1025,72,14.4,42,0,90,4,5,13,1
高雄市,272,路竹區,2017012312,19.6,20.6,2.8,282,1024,73,14.6,45,0,95,4,4,13,1
高雄市,272,路竹區,2017012313,19.2,19.4,3.1,290,1024,73,14.1,42,0,90,4,4,13,1
高雄市,272,路竹區,2017012314,19.3,20.3,1.7,289,1023,69,13.3,47,0,85,3,4,14,1
高雄市,272,路竹區,2017012315,19.9,21.4,1.2,263,1023,66,13.2,57,0,85,2,4,14,1
高雄市,272,路竹區,2017012316,20.1,21,1,248,1023,65,13.3,63,0,85,2,4,13,1
高雄市,272,路竹區,2017012317,20.1,20.6,0.4,129,1023,66,13.4,65,0,95,2,3,13,1
高雄市,272,路竹區,2017012318,19.7,18.3,0.8,57,1023,71,14.1,60,0,90,2,3,13,1
高雄市,272,路竹區,2017012319,19.1,17,1.6,22,1024,78,15.2,62,0,95,2,2,12,1
高雄市,272,路竹區,2017012320,18.5,16,2.3,69,1024,85,15.9,67,0,90,2,2,11,1
高雄市,272,路竹區,2017012321,18.1,15,2.9,10,1024,87,15.9,59,0,90,3,2,11,1
高雄市,272,路竹區,2017012322,17.6,14.4,3,4,1024,86,15.3,54,0,85,3,1,11,1
高雄市,272,路竹區,2017012323,17.2,14.1,2.9,10,1024,86,14.8,55,0,90,3,1,11,1
高雄市,272,路竹區,2017012400,16.8,13.6,2.8,8,1024,87,14.5,52,0,95,4,1,11,1
高雄市,272,路竹區,2017012401,16.7,13.4,2.8,9,1024,87,14.4,49,0,90,4,1,12,1
高雄市,272,路竹區,2017012402,16.4,13.2,2.8,14,1024,87,14.2,48,0,90,4,1,11,1
高雄市,272,路竹區,2017012403,16.2,13.1,2.6,12,1024,88,14.2,49,0,90,4,1,11,1
高雄市,272,路竹區,2017012404,16.4,12.9,3.2,18,1023,85,13.9,44,0,90,4,1,12,1
高雄市,272,路竹區,2017012405,16.1,12.9,2.6,12,1023,88,14,47,0,90,5,1,12,1
高雄市,272,路竹區,2017012406,16.2,12.9,2.8,15,1024,86,13.8,43,0,95,5,1,12,1
高雄市,272,路竹區,2017012407,16.3,14.2,2.7,7,1024,85,13.8,42,0,95,5,2,12,1
高雄市,272,路竹區,2017012408,17,16.2,3.1,136,1025,81,13.7,38,0,95,5,3,12,1
高雄市,272,路竹區,2017012409,18.2,19,3.1,3,1025,76,13.9,32,0,95,5,4,13,1
高雄市,272,路竹區,2017012410,20,21.9,3.3,356,1025,69,14.1,30,0,95,5,5,14,1
高雄市,272,路竹區,2017012411,21.1,22.6,4.2,347,1025,65,14.2,30,0,85,5,5,15,1
高雄市,272,路竹區,2017012412,22.6,25.6,4,342,1024,62,15,29,0,90,5,6,15,1
高雄市,272,路竹區,2017012413,23.1,25.1,4.4,224,1023,63,15.5,35,0,85,4,5,15,1
高雄市,272,路竹區,2017012414,23.3,25.4,5.2,350,1023,65,16.3,39,0,90,5,5,15,1
高雄市,272,路竹區,2017012415,22.9,23.9,5.4,349,1023,66,16.1,31,0,95,5,5,15,1
高雄市,272,路竹區,2017012416,22.2,22,5.6,351,1023,68,16,34,0,95,5,4,14,1
高雄市,272,路竹區,2017012417,20.8,19,5.5,351,1023,73,15.8,45,0,95,5,3,13,1
高雄市,272,路竹區,2017012418,19,14.6,5.1,353,1024,82,15.8,50,0,95,4,1,12,1
高雄市,272,路竹區,2017012419,18.1,14,5.3,358,1024,84,15.3,67,0,95,3,1,11,1
高雄市,272,路竹區,2017012420,17.3,13.1,5.2,131,1025,87,15.1,64,0,95,4,1,11,1
高雄市,272,路竹區,2017012421,16.8,12.1,5.2,70,1025,88,14.7,48,0,95,5,1,11,1
高雄市,272,路竹區,2017012422,16.4,11.8,5,71,1025,90,14.7,43,0,95,5,1,12,1
高雄市,272,路竹區,2017012423,16.1,11.2,5.1,132,1025,91,14.5,34,0,95,5,1,12,1
高雄市,273,那瑪夏區,2017012300,12,9.9,1,234,1024,82,9,39,0,90,5,0,12,1
高雄市,273,那瑪夏區,2017012301,11.7,9.7,1.1,224,1023,84,9,45,0,95,4,0,12,1
高雄市,273,那瑪夏區,2017012302,11.5,9.6,1.1,195,1023,87,9.3,53,0,95,4,0,11,1
高雄市,273,那瑪夏區,2017012303,11.9,9.5,1.7,57,1023,88,10,52,0,95,3,0,11,1
高雄市,273,那瑪夏區,2017012304,12.2,10.1,1.2,210,1023,88,10.2,51,0,95,3,0,11,1
高雄市,273,那瑪夏區,2017012305,12.6,10.3,1.5,66,1023,87,10.5,47,0,90,3,0,12,1
高雄市,273,那瑪夏區,2017012306,12.7,10.8,1,52,1024,85,10.2,49,0,90,3,1,12,1
高雄市,273,那瑪夏區,2017012307,12.9,12.3,0.9,200,1024,86,10.5,50,0,90,3,1,12,1
高雄市,273,那瑪夏區,2017012308,14,14.8,0.9,194,1024,81,10.7,51,0,90,2,2,12,1
高雄市,273,那瑪夏區,2017012309,14.3,15.7,1.9,269,1025,83,11.4,59,0,90,2,2,11,1
高雄市,273,那瑪夏區,2017012310,15,17.7,2,277,1025,82,12,64,0,95,1,3,11,1
高雄市,273,那瑪夏區,2017012311,15.3,18.6,2.5,269,1025,84,12.6,78,0,95,0,3,10,1
高雄市,273,那瑪夏區,2017012312,15.6,18.7,2.9,263,1024,84,12.9,88,0,95,0,3,10,1
高雄市,273,那瑪夏區,2017012313,15.1,18.5,2,268,1024,87,13,92,0.1,90,0,3,9,1
高雄市,273,那瑪夏區,2017012314,14.6,16.1,1.8,276,1024,90,13,93,0.1,90,0,2,9,1
高雄市,273,那瑪夏區,2017012315,14.5,16.3,2.1,275,1024,91,13.1,96,0.1,90,0,2,9,1
高雄市,273,那瑪夏區,2017012316,14.2,15.4,1.6,283,1024,92,12.9,98,0,90,0,2,9,1
高雄市,273,那瑪夏區,2017012317,13.9,14.6,0.9,273,1024,93,12.7,96,0,95,0,1,9,1
高雄市,273,那瑪夏區,2017012318,13.6,12.8,0.9,261,1024,94,12.7,97,0,95,0,1,9,1
高雄市,273,那瑪夏區,2017012319,13.5,13.2,0.4,252,1024,96,12.8,99,0,90,0,1,9,1
高雄市,273,那瑪夏區,2017012320,13.5,12.7,0.7,203,1024,95,12.7,89,0,85,0,1,9,1
高雄市,273,那瑪夏區,2017012321,13.2,12.4,0.8,245,1024,97,12.7,97,0,85,0,0,9,1
高雄市,273,那瑪夏區,2017012322,12.8,12.4,0.5,231,1025,99,12.7,99,0,80,0,0,8,1
高雄市,273,那瑪夏區,2017012323,12.7,12.3,0.5,255,1025,98,12.4,97,0,80,0,0,9,1
高雄市,273,那瑪夏區,2017012400,12.5,12,0.4,223,1024,99,12.2,94,0,80,1,0,9,1
高雄市,273,那瑪夏區,2017012401,12.4,11.8,0.4,205,1024,97,12,89,0,85,1,0,9,1
高雄市,273,那瑪夏區,2017012402,12.2,11.1,0.6,207,1024,97,11.6,80,0,85,2,0,9,1
高雄市,273,那瑪夏區,2017012403,12.1,10.6,0.9,223,1024,94,11.1,68,0,85,3,0,10,1
高雄市,273,那瑪夏區,2017012404,12.1,10.5,0.9,214,1024,92,10.7,62,0,85,3,0,11,1
高雄市,273,那瑪夏區,2017012405,11.9,10.2,1,193,1024,92,10.6,64,0,85,3,0,10,1
高雄市,273,那瑪夏區,2017012406,11.9,10,1.2,28,1024,90,10.3,61,0,85,3,0,11,1
高雄市,273,那瑪夏區,2017012407,12.4,12.1,1.2,229,1025,86,10.2,51,0,90,4,1,11,1
高雄市,273,那瑪夏區,2017012408,14.1,16.5,1,208,1025,78,10.4,51,0,90,3,3,12,1
高雄市,273,那瑪夏區,2017012409,15.7,18.8,1.8,313,1026,74,11.1,49,0,85,3,4,13,1
高雄市,273,那瑪夏區,2017012410,17.1,20.6,2.2,306,1026,69,11.4,47,0,85,3,4,13,1
高雄市,273,那瑪夏區,2017012411,18.2,22,2.7,299,1026,66,11.7,42,0,90,4,5,14,1
高雄市,273,那瑪夏區,2017012412,18.5,22.3,3.4,303,1025,69,12.7,50,0,95,3,5,13,1
高雄市,273,那瑪夏區,2017012413,18.5,21.9,3.8,310,1024,71,13.2,50,0,95,3,5,13,1
高雄市,273,那瑪夏區,2017012414,18.3,21.1,4.1,315,1024,73,13.3,55,0,95,2,4,13,1
高雄市,273,那瑪夏區,2017012415,17.7,19.9,3.9,323,1024,75,13.2,60,0,95,2,4,12,1
高雄市,273,那瑪夏區,2017012416,16.8,18.1,3.3,329,1024,81,13.4,64,0,95,2,3,11,1
高雄市,273,那瑪夏區,2017012417,15.7,15.5,2.5,339,1024,87,13.4,67,0,95,2,2,11,1
高雄市,273,那瑪夏區,2017012418,14.7,12.7,1.3,29,1025,91,13.2,64,0,95,3,1,11,1
高雄市,273,那瑪夏區,2017012419,14.6,13.5,0.5,216,1025,94,13.6,66,0,95,3,1,10,1
高雄市,273,那瑪夏區,2017012420,14.5,13.2,0.7,144,1026,93,13.3,70,0,95,2,1,10,1
高雄市,273,那瑪夏區,2017012421,14.2,12.9,0.4,190,1026,93,13,57,0,90,4,1,11,1
高雄市,273,那瑪夏區,2017012422,14,12.5,0.5,148,1026,92,12.7,50,0,95,4,1,11,1
高雄市,273,那瑪夏區,2017012423,13.8,12.3,0.3,80,1026,90,12.2,35,0,95,5,1,12,1
高雄市,274,阿蓮區,2017012300,15.1,12.2,2.7,352,1024,78,11.2,57,0,95,3,1,12,1
高雄市,274,阿蓮區,2017012301,15.1,12.9,2.1,20,1023,79,11.4,75,0,85,1,1,11,1
高雄市,274,阿蓮區,2017012302,14.9,12.6,1.7,37,1023,81,11.6,60,0,90,3,1,11,1
高雄市,274,阿蓮區,2017012303,14.9,12.8,1.5,145,1023,83,12.1,55,0.3,95,3,1,11,1
高雄市,274,阿蓮區,2017012304,14.8,12.5,1.6,335,1023,86,12.5,53,0.1,95,4,1,11,1
高雄市,274,阿蓮區,2017012305,14.6,12.1,1.9,337,1023,86,12.3,53,0,90,4,1,11,1
高雄市,274,阿蓮區,2017012306,14.7,12.6,1.3,332,1023,84,11.9,49,0,90,4,1,12,1
高雄市,274,阿蓮區,2017012307,15.2,14.5,0.4,116,1024,81,11.9,51,0,90,4,2,12,1
高雄市,274,阿蓮區,2017012308,16.2,18.4,0.5,216,1024,76,11.9,53,0.1,90,4,3,12,1
高雄市,274,阿蓮區,2017012309,17.1,17.6,0.7,250,1024,74,12.3,51,0,95,3,3,13,1
高雄市,274,阿蓮區,2017012310,17.3,18.6,0.7,220,1024,74,12.6,43,0.2,90,4,3,13,1
高雄市,274,阿蓮區,2017012311,19.3,21,1.7,262,1025,71,14,40,0,95,4,4,14,1
高雄市,274,阿蓮區,2017012312,20.2,21.5,2.6,269,1024,71,14.8,51,0,90,3,4,13,1
高雄市,274,阿蓮區,2017012313,19.6,20,2.9,278,1024,73,14.6,45,0,95,4,4,13,1
高雄市,274,阿蓮區,2017012314,19.7,22,2.3,270,1023,70,14,56,0,90,3,4,13,1
高雄市,274,阿蓮區,2017012315,19.9,21.3,1.8,245,1023,67,13.6,62,0,85,2,4,13,1
高雄市,274,阿蓮區,2017012316,19.9,20.7,1.5,230,1023,66,13.4,67,0,90,1,4,13,1
高雄市,274,阿蓮區,2017012317,19.8,20.2,0.6,231,1023,67,13.4,64,0,95,2,3,13,1
高雄市,274,阿蓮區,2017012318,19.5,19.1,0.3,153,1023,70,13.9,71,0,90,1,3,12,1
高雄市,274,阿蓮區,2017012319,19.1,17.6,1.1,344,1024,77,14.9,70,0,95,1,2,11,1
高雄市,274,阿蓮區,2017012320,18.5,16.2,2.2,348,1024,85,15.8,72,0,90,1,2,11,1
高雄市,274,阿蓮區,2017012321,18,15,2.9,349,1024,88,15.9,60,0,90,3,2,11,1
高雄市,274,阿蓮區,2017012322,17.5,14.4,3,350,1024,88,15.4,57,0,85,3,1,11,1
高雄市,274,阿蓮區,2017012323,17.1,13.9,3,351,1024,87,15,55,0,85,4,1,11,1
高雄市,274,阿蓮區,2017012400,16.7,13.6,2.8,349,1024,88,14.7,57,0,90,3,1,11,1
高雄市,274,阿蓮區,2017012401,16.6,13.4,2.7,3,1024,88,14.6,51,0,95,4,1,11,1
高雄市,274,阿蓮區,2017012402,16.3,13.3,2.5,343,1024,91,14.7,52,0,90,5,1,11,1
高雄市,274,阿蓮區,2017012403,15.9,13.2,2.2,87,1024,92,14.6,54,0,85,5,1,11,1
高雄市,274,阿蓮區,2017012404,16.4,13.3,2.6,8,1023,88,14.4,48,0,90,4,1,11,1
高雄市,274,阿蓮區,2017012405,16,13.1,2.2,7,1023,91,14.6,48,0,90,5,1,11,1
高雄市,274,阿蓮區,2017012406,16.2,13.1,2.4,85,1024,89,14.4,44,0,90,5,1,12,1
高雄市,274,阿蓮區,2017012407,16.4,14.6,2.2,194,1024,89,14.5,43,0,95,5,2,12,1
高雄市,274,阿蓮區,2017012408,17,16.1,3.2,349,1025,84,14.2,35,0,95,5,3,12,1
高雄市,274,阿蓮區,2017012409,18.4,19.5,3.2,348,1025,77,14.3,34,0,95,5,4,13,1
高雄市,274,阿蓮區,2017012410,20,22.1,3.8,349,1025,71,14.5,31,0,95,5,5,14,1
高雄市,274,阿蓮區,2017012411,20.8,21.7,4.3,341,1025,66,14.3,30,0,85,5,5,15,1
高雄市,274,阿蓮區,2017012412,22.4,25.3,4.3,351,1024,62,14.9,30,0,90,5,6,15,1
高雄市,274,阿蓮區,2017012413,22.9,25.1,4.9,345,1023,62,15.2,29,0,90,5,6,15,1
高雄市,274,阿蓮區,2017012414,23.2,24.9,5.2,349,1023,65,16.1,26,0,90,5,5,15,1
高雄市,274,阿蓮區,2017012415,22.8,23.7,5.6,345,1023,67,16.3,31,0,90,5,5,15,1
高雄市,274,阿蓮區,2017012416,22,21.7,5.8,345,1023,69,16.2,37,0,95,5,4,14,1
高雄市,274,阿蓮區,2017012417,20.7,18.7,5.5,346,1023,74,15.9,43,0,95,5,3,13,1
高雄市,274,阿蓮區,2017012418,18.9,14.5,5.2,347,1024,82,15.8,52,0,95,4,1,12,1
高雄市,274,阿蓮區,2017012419,17.8,13.9,5,354,1024,85,15.3,67,0,90,3,1,11,1
高雄市,274,阿蓮區,2017012420,17.2,12.7,5.2,353,1025,88,15.1,56,0,95,4,1,11,1
高雄市,274,阿蓮區,2017012421,16.7,11.9,5.3,357,1025,89,14.9,42,0,95,5,1,12,1
高雄市,274,阿蓮區,2017012422,16.4,11.6,4.8,200,1025,90,14.7,34,0,95,5,1,12,1
高雄市,274,阿蓮區,2017012423,16,11.1,4.9,355,1025,92,14.6,31,0,90,5,1,12,1
高雄市,275,鳥松區,2017012300,15.9,14,2.1,343,1024,74,11.2,83,0,90,0,1,11,1
高雄市,275,鳥松區,2017012301,15.6,14,1.4,332,1023,75,11.1,77,0.2,90,1,1,11,1
高雄市,275,鳥松區,2017012302,15.5,13.3,1.7,350,1023,77,11.4,62,0.1,95,2,1,12,1
高雄市,275,鳥松區,2017012303,15.7,13.6,1.4,346,1023,78,11.9,53,0,90,3,1,12,1
